id,assetName,spriteName,numIndex,numX,numY
0,fantasy_creatures,fantasy_creatures_0,0,0,0
1,fantasy_creatures,fantasy_creatures_1,1,1,0
2,fantasy_creatures,fantasy_creatures_2,2,2,0
3,fantasy_creatures,fantasy_creatures_3,3,3,0
4,fantasy_creatures,fantasy_creatures_4,4,4,0
5,fantasy_creatures,fantasy_creatures_5,5,5,0
6,fantasy_creatures,fantasy_creatures_6,6,6,0
7,fantasy_creatures,fantasy_creatures_7,7,7,0
8,fantasy_creatures,fantasy_creatures_8,8,8,0
9,fantasy_creatures,fantasy_creatures_9,9,9,0
10,fantasy_creatures,fantasy_creatures_10,10,10,0
11,fantasy_creatures,fantasy_creatures_11,11,11,0
12,fantasy_creatures,fantasy_creatures_12,12,12,0
13,fantasy_creatures,fantasy_creatures_13,13,13,0
14,fantasy_creatures,fantasy_creatures_14,14,14,0
15,fantasy_creatures,fantasy_creatures_15,15,15,0
16,fantasy_creatures,fantasy_creatures_16,16,16,0
17,fantasy_creatures,fantasy_creatures_17,17,17,0
18,fantasy_creatures,fantasy_creatures_36,36,0,2
19,fantasy_creatures,fantasy_creatures_37,37,1,2
20,fantasy_creatures,fantasy_creatures_38,38,2,2
21,fantasy_creatures,fantasy_creatures_39,39,3,2
22,fantasy_creatures,fantasy_creatures_40,40,4,2
23,fantasy_creatures,fantasy_creatures_41,41,5,2
24,fantasy_creatures,fantasy_creatures_42,42,6,2
25,fantasy_creatures,fantasy_creatures_43,43,7,2
26,fantasy_creatures,fantasy_creatures_44,44,8,2
27,fantasy_creatures,fantasy_creatures_45,45,9,2
28,fantasy_creatures,fantasy_creatures_46,46,10,2
29,fantasy_creatures,fantasy_creatures_47,47,11,2
30,fantasy_creatures,fantasy_creatures_48,48,12,2
31,fantasy_creatures,fantasy_creatures_49,49,13,2
32,fantasy_creatures,fantasy_creatures_50,50,14,2
33,fantasy_creatures,fantasy_creatures_51,51,15,2
34,fantasy_creatures,fantasy_creatures_52,52,16,2
35,fantasy_creatures,fantasy_creatures_53,53,17,2
36,fantasy_creatures,fantasy_creatures_72,72,0,4
37,fantasy_creatures,fantasy_creatures_73,73,1,4
38,fantasy_creatures,fantasy_creatures_74,74,2,4
39,fantasy_creatures,fantasy_creatures_75,75,3,4
40,fantasy_creatures,fantasy_creatures_76,76,4,4
41,fantasy_creatures,fantasy_creatures_77,77,5,4
42,fantasy_creatures,fantasy_creatures_78,78,6,4
43,fantasy_creatures,fantasy_creatures_79,79,7,4
44,fantasy_creatures,fantasy_creatures_80,80,8,4
45,fantasy_creatures,fantasy_creatures_81,81,9,4
46,fantasy_creatures,fantasy_creatures_82,82,10,4
47,fantasy_creatures,fantasy_creatures_83,83,11,4
48,fantasy_creatures,fantasy_creatures_84,84,12,4
49,fantasy_creatures,fantasy_creatures_85,85,13,4
50,fantasy_creatures,fantasy_creatures_86,86,14,4
51,fantasy_creatures,fantasy_creatures_87,87,15,4
52,fantasy_creatures,fantasy_creatures_88,88,16,4
53,fantasy_creatures,fantasy_creatures_89,89,17,4
54,fantasy_creatures,fantasy_creatures_108,108,0,6
