id,assetName,spriteName,numIndex,numX,numY
0,fantasy_world_autowall,autowall0,0,0,0
1,fantasy_world_autowall,autowall1,1,1,0
2,fantasy_world_autowall,autowall2,2,2,0
3,fantasy_world_autowall,autowall3,3,3,0
4,fantasy_world_autowall,autowall4,4,4,0
5,fantasy_world_autowall,autowall5,5,5,0
6,fantasy_world_autowall,autowall6,6,6,0
7,fantasy_world_autowall,autowall7,7,7,0
8,fantasy_world_autowall,autowall8,8,8,0
9,fantasy_world_autowall,autowall9,9,9,0
10,fantasy_world_autowall,autowall10,10,10,0
11,fantasy_world_autowall,autowall11,11,11,0
12,fantasy_world_autowall,autowall12,12,12,0
13,fantasy_world_autowall,autowall13,13,13,0
14,fantasy_world_autowall,autowall14,14,14,0
15,fantasy_world_autowall,autowall15,15,15,0
16,fantasy_world_autowall,autowall16,16,16,0
17,fantasy_world_autowall,autowall17,17,17,0
18,fantasy_world_autowall,autowall18,18,18,0
19,fantasy_world_autowall,autowall19,19,19,0
20,fantasy_world_autowall,autowall20,20,20,0
21,fantasy_world_autowall,autowall21,21,21,0
